name,date,time,time since start,vicon_sequence,vicon_time_stamp,vicon_frame_id,vicon_child_frame_id,vicon_translation_x,vicon_translation_y,vicon_translation_z,vicon_rotation_x,vicon_rotation_y,vicon_rotation_z,vicon_rotation_w,int_imu_time_stamp,int_imu_acc_x,int_imu_acc_y,int_imu_acc_z,int_imu_gyro_x,int_imu_gyro_y,int_imu_gyro_z,int_imu_mag_x,int_imu_mag_y,int_imu_mag_z,ext_imu_time_stamp,ext_imu_acc_x,ext_imu_acc_y,ext_imu_acc_z,ext_imu_gyro_x,ext_imu_gyro_y,ext_imu_gyro_z,ext_imu_mag_x,ext_imu_mag_y,ext_imu_mag_z,dji_imu_sequence,dji_imu_time_stamp,dji_imu_frame_id,dji_imu_orientation_x,dji_imu_orientation_y,dji_imu_orientation_z,dji_imu_ang_vel_x,dji_imu_ang_vel_y,dji_imu_ang_vel_z,dji_imu_lin_acc_x,dji_imu_lin_acc_y,dji_imu_lin_acc_z,rc_sequence,rc_time_stamp,rc_frame_id,rc_roll,rc_pitch,rc_yaw,rc_throttle,rc_mode,rc_landing_gear
,,155359.196122,1.9804840087890625,44353,1602597239.187682,vicon,object name,0.9160699634211784,1.6409573049479746,1.0,2.7841800561005834,1.0,2.0,3.4491369409622075,"1690519,","3.33,","-2.73,","-2.05,","250.00,","195.91,","134.27,","10.05,","45.01,",-57.01,"1690529,","3.06,","-2.79,","-2.05,","146.71,","142.44,","15.73,","7.50,","44.11,",-55.81,63538,1602597239.183771,1234,0.8036173427932356,1.5855450957104078,2.9229251174057143,0.26161376375684975,1.4066241180872288,2.373643331093492,0.6504208648211207,1.9516182692436383,2.9391039179524263,63530,1602597239.183771,4321,0.2708367109298706,1.1369829177856445,2.299938678741455,3.951704502105713,4.391727924346924,5.765040397644043
,,155359.215752,2.000127077102661,44355,1602597239.207656,vicon,object name,0.41143086052420663,1.2976731004402735,1.0,2.576774771949744,1.0,2.0,3.850416756086118,"1690538,","2.78,","-2.51,","-2.42,","56.59,","127.56,","-58.23,","7.80,","44.41,",-55.81,"1690548,","2.35,","-1.74,","-1.99,","-43.78,","212.62,","-90.00,","5.70,","43.66,",-55.51,63540,1602597239.203756,1234,0.444230371213269,1.7313993455097472,2.6956260986014255,0.3085938623076939,1.765909512052815,2.4098396733098255,0.21562116213816096,1.0410239431092012,2.866677354323443,63532,1602597239.203756,4321,0.017910191789269447,1.5820976495742798,2.8692777156829834,3.054475784301758,4.577044486999512,5.530307769775391
,,155359.235215,2.019577980041504,44357,1602597239.227615,vicon,object name,0.517789096068046,1.7626131825209148,1.0,2.0985087779033886,1.0,2.0,3.1666482432336114,"1690558,","2.42,","-0.99,","-1.49,","-148.90,","199.27,","-126.83,","3.45,","42.46,",-54.91,"1690568,","1.78,","-1.16,","-1.52,","-179.57,","102.93,","-2.44,","2.25,","45.16,",-56.11,63542,1602597239.22387,1234,0.9250669008334583,1.4619848399105195,2.101200829894177,0.9984747203177808,1.8415714932574652,2.4215621660217757,0.09201609961521895,1.9808822694501427,2.2911462857042144,63534,1602597239.22387,4321,0.6602497696876526,1.3859226703643799,2.3537681102752686,3.887519359588623,4.500281810760498,5.282165050506592
,,155359.25469,2.0390613079071045,44359,1602597239.247581,vicon,object name,0.5052488740633457,1.5413034334529487,1.0,2.8580196618757574,1.0,2.0,3.90944013548535,"1690577,","1.85,","-0.66,","-1.30,","-206.95,","17.93,","-82.99,","1.35,","46.36,",-57.61,"1690587,","1.51,","-0.44,","-0.88,","-243.90,","39.27,","-164.70,","-0.75,","47.41,",-55.36,63544,1602597239.243774,1234,0.9779408120351936,1.641674492130727,2.9403038719699426,0.8994896240734837,1.685152776990674,2.6426508662188137,0.670516299013324,1.5653360341926428,2.5308147683640945,63536,1602597239.243774,4321,0.17947722971439362,1.4864115715026855,2.635617971420288,3.381181240081787,4.513592720031738,5.76859188079834
,,155359.318857,2.103217840194702,44365,1602597239.30757,vicon,object name,0.8289139444073901,1.6215370355759497,1.0,2.8068203486492216,1.0,2.0,3.444232110018304,"1690642,","0.64,","-0.01,","-0.59,","-247.62,","61.04,","-218.60,","-2.55,","53.71,",-53.86,"1690651,","0.85,","0.38,","-0.59,","-202.93,","-108.35,","-232.01,","-3.30,","54.01,",-54.91,63551,1602597239.31376,1234,0.839909217234301,1.2390742383581341,2.4509923510888747,0.6689870303123135,1.7680702391051022,2.0019458200803877,0.11321048190883509,1.28576572990489,2.8330868762629917,63543,1602597239.31376,4321,0.47747498750686646,1.327268362045288,2.621344804763794,3.973017454147339,4.312558650970459,5.915399074554443
,,155359.338321,2.1226797103881836,44367,1602597239.32764,vicon,object name,0.2903905083250896,1.8665021429692592,1.0,2.366894396357483,1.0,2.0,3.9680123216801206,"1690661,","0.53,","0.63,","-0.39,","-183.35,","-184.94,","-200.67,","-5.10,","53.56,",-56.11,"1690671,","0.16,","0.88,","-0.38,","-176.83,","-190.85,","-145.06,","-2.70,","55.96,",-54.46,63553,1602597239.333851,1234,0.9971035229594232,1.4869797941352831,2.9575090557439765,0.9781089521798719,1.1084696364374436,2.8055625870450824,0.09866948227878625,1.603681943108532,2.364860993938683,63545,1602597239.333851,4321,0.11379717290401459,1.9649547338485718,2.045337677001953,3.1673152446746826,4.191168785095215,5.274438381195068
,,155359.357907,2.142285108566284,44369,1602597239.347601,vicon,object name,0.0662476327085264,1.296959559977961,1.0,2.3173843719944607,1.0,2.0,3.4408722974417367,"1690680,","0.07,","1.04,","-0.17,","-158.84,","-180.55,","-92.07,","-4.50,","55.36,",-54.46,"1690690,","0.17,","1.08,","-0.09,","-132.01,","-194.57,","-17.07,","-4.05,","55.96,",-54.76,63554,1602597239.343856,1234,0.9649947362596951,1.138804571583342,2.313890985522813,0.020293904112281713,1.6849432404452478,2.9710551344509093,0.7104962940576944,1.158595478820672,2.619664363385139,63546,1602597239.343856,4321,0.10079885274171829,1.8071186542510986,2.9275457859039307,3.0811712741851807,4.369073390960693,5.8806586265563965
,,155359.377376,2.1617348194122314,44371,1602597239.367569,vicon,object name,0.5296790495085385,1.2743271826776,1.0,2.6705360853723854,1.0,2.0,3.3018898075461296,"1690700,","-0.10,","0.77,","-0.25,","-116.71,","-227.74,","44.57,","-4.35,","55.96,",-54.76,"1690710,","-0.39,","0.67,","-0.49,","-91.28,","-216.10,","50.24,","-4.35,","55.81,",-54.31,63556,1602597239.363791,1234,0.9786203589897848,1.118237625494201,2.2400534395894676,0.4833209564942015,1.1723778212802745,2.031853355208073,0.6229447884328525,1.8235537519675593,2.9564725977917576,63548,1602597239.363791,4321,0.45017242431640625,1.0906333923339844,2.8364787101745605,3.0769243240356445,4.909539222717285,5.469271183013916
,,155359.396562,2.180919647216797,44373,1602597239.387623,vicon,object name,0.771297007300566,1.3408764623872802,1.0,2.812425277982001,1.0,2.0,3.1207644290434033,"1690719,","-0.45,","0.65,","-0.46,","-54.33,","-141.59,","17.87,","-4.95,","55.51,",-53.56,"1690729,","-0.39,","0.65,","-0.36,","-23.11,","-91.65,","-14.76,","-5.85,","55.66,",-55.51,63558,1602597239.383795,1234,0.22772226473295276,1.0843713995827091,2.933500522819325,0.17557236851769376,1.8486529984417228,2.3280950317101206,0.3327153676912262,1.9242866139887354,2.6437570591255213,63550,1602597239.383795,4321,0.8532618880271912,1.4469283819198608,2.408552646636963,3.0119030475616455,4.584094524383545,5.288680553436279
,,155359.415781,2.200139045715332,44375,1602597239.407591,vicon,object name,0.5742206713777745,1.0176460972127357,1.0,2.773548585647941,1.0,2.0,3.728905427129021,"1690739,","-0.22,","0.59,","-0.38,","-6.83,","-82.56,","-23.35,","-3.45,","57.01,",-53.71,"1690748,","-0.30,","0.43,","-0.55,","-4.63,","-85.06,","1.71,","-6.15,","57.46,",-53.71,63560,1602597239.403785,1234,0.007354468289635485,1.3915059560227752,2.084134611548627,0.031068839455179798,1.3084317731568342,2.7787011999577356,0.45578697025763293,1.2749352433850265,2.534679848758495,63552,1602597239.403785,4321,0.11165978759527206,1.3051437139511108,2.2004809379577637,3.8352274894714355,4.3208184242248535,5.880787372589111
,,155359.484081,2.268441677093506,44382,1602597239.477626,vicon,object name,0.030871804902162348,1.453975325268932,1.0,2.6331390526282528,1.0,2.0,3.22406385826552,"1690758,","-0.35,","0.33,","-0.65,","-5.18,","-71.95,","17.87,","-6.90,","55.66,",-53.71,"1690817,","-0.30,","0.25,","-0.69,","-10.37,","-56.28,","20.18,","-7.95,","53.86,",-50.41,63567,1602597239.473754,1234,0.5707906309235452,1.8226298294826244,2.3667249960250274,0.6241041602378755,1.3455645512010133,2.556199866786942,0.9298989350637512,1.2509051953194956,2.9861055695180747,63559,1602597239.473754,4321,0.589870274066925,1.3480451107025146,2.7727909088134766,3.9842145442962646,4.725810527801514,5.943596363067627
,,155359.503459,2.2878174781799316,44384,1602597239.497561,vicon,object name,0.24667870041878281,1.3882882365163454,1.0,2.1458513727344344,1.0,2.0,3.837596380012962,"1690826,","-0.18,","0.20,","-0.72,","-22.99,","-51.95,","22.07,","-8.85,","55.51,",-50.56,"1690836,","-0.23,","0.25,","-0.78,","-36.65,","-40.18,","22.50,","-9.30,","54.91,",-50.71,63569,1602597239.493783,1234,0.20947762791674496,1.8249235766440624,2.0430365133568094,0.46311559484360254,1.6408016180296021,2.224654118419763,0.09133729182012884,1.763241060907959,2.1696073058346483,63561,1602597239.493783,4321,0.6158091425895691,1.548279881477356,2.073373317718506,3.063098192214966,4.662070274353027,5.426552772521973
,,155359.522871,2.307230234146118,44386,1602597239.517559,vicon,object name,0.9663769619700916,1.0885843098226136,1.0,2.4237186425695874,1.0,2.0,3.0924932243155547,"1690846,","-0.15,","0.25,","-0.83,","-49.02,","-32.80,","23.23,","-10.05,","53.56,",-50.41,"1690855,","-0.03,","0.34,","-0.71,","-57.80,","-5.67,","5.37,","-10.35,","54.91,",-50.41,63571,1602597239.513776,1234,0.030806683272371238,1.5396277912685934,2.703566353045839,0.9136204596498799,1.4065175682710283,2.7681726045861343,0.29660777956985895,1.4063992691960823,2.160981657775941,63563,1602597239.513776,4321,0.39000973105430603,1.2220159769058228,2.8912110328674316,3.768551826477051,4.781078338623047,5.913554668426514
,,155359.542319,2.3266782760620117,44388,1602597239.537586,vicon,object name,0.795269583751052,1.7286832326394679,1.0,2.244647721431043,1.0,2.0,3.781690235312017,"1690865,","0.02,","0.45,","-0.66,","-62.87,","16.83,","-6.34,","-10.65,","53.41,",-50.86,"1690875,","0.10,","0.52,","-0.59,","-69.27,","40.55,","-1.83,","-10.65,","51.61,",-49.51,63573,1602597239.533744,1234,0.45357765614360557,1.46736134807733,2.998458763997718,0.6954466560404076,1.176385241408581,2.3870836616253266,0.44881728643267427,1.9696946618503253,2.8822587964399355,63565,1602597239.533744,4321,0.9274011254310608,1.5951697826385498,2.1139323711395264,3.1087517738342285,4.669357776641846,5.547153472900391
,,155359.561687,2.3460450172424316,44390,1602597239.557611,vicon,object name,0.34574656900879763,1.8945714675838037,1.0,2.694383117843146,1.0,2.0,3.7671424616301885,"1690884,","0.25,","0.56,","-0.52,","-64.02,","53.29,","3.60,","-12.00,","52.66,",-50.86,"1690894,","0.32,","0.63,","-0.57,","-58.60,","44.15,","11.04,","-11.40,","51.76,",-48.61,63575,1602597239.55378,1234,0.9610275963509403,1.2881706536156048,2.6571777513128954,0.7973078438038605,1.0602682476081915,2.704496194580985,0.006780865754757226,1.899950723413217,2.943019219748395,63567,1602597239.55378,4321,0.3673563599586487,1.1769431829452515,2.9931585788726807,3.7875285148620605,4.310760021209717,5.682414531707764
,,155359.581123,2.3654890060424805,44392,1602597239.577592,vicon,object name,0.8516431123573412,1.9960848029245097,1.0,2.6053242423720246,1.0,2.0,3.4305000686242164,"1690904,","0.34,","0.63,","-0.62,","-58.05,","34.57,","28.23,","-12.15,","50.41,",-50.11,"1690913,","0.37,","0.61,","-0.65,","-60.06,","33.05,","44.39,","-11.10,","49.66,",-50.41,63577,1602597239.573777,1234,0.206640689544349,1.1650522982779032,2.5588128113848825,0.47597313723776535,1.2968526957846236,2.223859244511168,0.7156433666592216,1.5772518448046084,2.2254845092414386,63569,1602597239.573777,4321,0.5000430941581726,1.4755629301071167,2.6928389072418213,3.6455461978912354,4.954768180847168,5.056200981140137
,,155359.600641,2.3849987983703613,44394,1602597239.597584,vicon,object name,0.10752214269025617,1.1091248740291086,1.0,2.8585602169663953,1.0,2.0,3.5109383190196612,"1690923,","0.44,","0.62,","-0.67,","-61.65,","31.46,","51.28,","-11.85,","51.76,",-49.06,"1690933,","0.48,","0.57,","-0.63,","-67.32,","26.65,","53.23,","-12.15,","51.16,",-49.36,63579,1602597239.593781,1234,0.705984633355757,1.741901624153214,2.7659411714950575,0.4214496359056946,1.4099554651049533,2.672217855072691,0.06500644463835925,1.8594902547042742,2.6988833373932333,63571,1602597239.593781,4321,0.6772289276123047,1.6866745948791504,2.1154682636260986,3.8332862854003906,4.096883773803711,5.953773498535156
,,155359.668067,2.452430248260498,44400,1602597239.657552,vicon,object name,0.32475384020892384,1.8654154682226807,1.0,2.7157394317266834,1.0,2.0,3.899293596424583,"1690990,","0.47,","0.53,","-0.66,","-67.93,","22.50,","38.72,","-12.90,","49.66,",-48.46,"1691000,","0.51,","0.53,","-0.74,","-59.63,","20.18,","0.73,","-12.45,","48.31,",-49.36,63586,1602597239.663769,1234,0.9413567269218672,1.4200814172844205,2.7212463380695455,0.9342919496668886,1.0892820822074496,2.115918048528316,0.7869886615240638,1.5163110645934788,2.257654423150043,63578,1602597239.663769,4321,0.24059300124645233,1.8101613521575928,2.993208408355713,3.468062400817871,4.845106601715088,5.459038734436035
,,155359.688539,2.472897529602051,44402,1602597239.677625,vicon,object name,0.7524872064525462,1.0088690471355877,1.0,2.274681637386746,1.0,2.0,3.63327751040611,"1691010,","0.64,","0.57,","-0.68,","-53.96,","29.63,","-32.07,","-13.05,","46.36,",-48.16,"1691021,","0.71,","0.67,","-0.60,","-52.38,","38.35,","-40.61,","-13.50,","47.26,",-48.01,63588,1602597239.683851,1234,0.6355798301153981,1.171577015762589,2.948419293219092,0.23452992442603016,1.1740461592659805,2.815482610094497,0.49536221263113944,1.2062903541113608,2.9927616797175944,63580,1602597239.683851,4321,0.436184287071228,1.1318424940109253,2.6339666843414307,3.3579702377319336,4.2033257484436035,5.55687952041626
,,155359.708886,2.49324369430542,44404,1602597239.697619,vicon,object name,0.29601510852611845,1.7373398486073661,1.0,2.250834159133337,1.0,2.0,3.493628957039852,"1691031,","0.70,","0.84,","-0.49,","-51.83,","38.84,","-31.71,","-13.05,","47.11,",-48.16,"1691041,","0.64,","0.97,","-0.55,","-48.29,","24.33,","-5.98,","-13.80,","46.66,",-48.46,63590,1602597239.703805,1234,0.8672497384704325,1.8065242338457888,2.3415134206413004,0.12034609436355537,1.6064495703775825,2.066786446553709,0.5448057349940856,1.4085389852535526,2.085138639625427,63582,1602597239.703805,4321,0.664304792881012,1.3144162893295288,2.4309356212615967,3.7274839878082275,4.031252861022949,5.928983211517334
,,155359.729434,2.5137932300567627,44406,1602597239.71759,vicon,object name,0.4664447941374711,1.556205062739604,1.0,2.401518907070608,1.0,2.0,3.843046005943262,"1691051,","0.57,","0.98,","-0.58,","-47.87,","16.16,","35.91,","-14.40,","47.71,",-48.16,"1691062,","0.52,","0.92,","-0.55,","-42.50,","6.52,","73.72,","-13.20,","47.26,",-49.36,63592,1602597239.72387,1234,0.02325922103035627,1.7497021611357613,2.2874379833638927,0.23564435296256137,1.3481711353618913,2.463519950374903,0.4891752238558853,1.6915753243451155,2.3279518821175995,63584,1602597239.72387,4321,0.20207910239696503,1.5127345323562622,2.8550620079040527,3.148979663848877,4.375330924987793,5.813861846923828
,,155359.749914,2.5342719554901123,44409,1602597239.747553,vicon,object name,0.360471919181343,1.8673097911986511,1.0,2.155624925630545,1.0,2.0,3.2202902778200255,"1691072,","0.57,","0.78,","-0.55,","-40.85,","2.68,","93.41,","-14.25,","47.26,",-47.71,"1691082,","0.69,","0.68,","-0.62,","-33.90,","4.63,","97.38,","-15.00,","46.81,",-47.26,63594,1602597239.743848,1234,0.504782158632559,1.3167849809833605,2.2320129476445305,0.892003218593052,1.4699228776425841,2.244643455947944,0.5617517499108547,1.5481841981609752,2.049792216706629,63586,1602597239.743848,4321,0.3717459440231323,1.2855002880096436,2.832211494445801,3.773165702819824,4.5846147537231445,5.076390743255615
,,155359.770472,2.5548341274261475,44411,1602597239.767616,vicon,object name,0.7142347756112544,1.6767868296267952,1.0,2.333026345858732,1.0,2.0,3.222322718529673,"1691092,","0.75,","0.54,","-0.57,","-33.54,","9.09,","86.95,","-13.05,","48.76,",-47.56,"1691103,","0.78,","0.48,","-0.64,","-19.45,","6.22,","59.51,","-14.55,","47.86,",-45.91,63596,1602597239.763751,1234,0.6068778321659722,1.4226919620577139,2.3640105733514103,0.6812887862533832,1.918997467509785,2.0151846958464024,0.7658155652710633,1.7338937075947234,2.214407462563162,63588,1602597239.763751,4321,0.7681586146354675,1.0098228454589844,2.964228868484497,3.2366087436676025,4.807427883148193,5.125165939331055
,,155359.790812,2.575180768966675,44413,1602597239.787567,vicon,object name,0.8103995398981797,1.132308162626801,1.0,2.460457751060342,1.0,2.0,3.1536296533703947,"1691113,","0.76,","0.49,","-0.63,","-17.13,","13.48,","30.91,","-16.05,","46.21,",-46.66,"1691123,","0.74,","0.54,","-0.73,","-5.61,","10.30,","18.05,","-16.95,","47.11,",-45.16,63598,1602597239.783744,1234,0.2073764916948212,1.654728780644453,2.40485533397315,0.16194055753210146,1.9521566888425546,2.4365967712758336,0.06880279414703938,1.8070981390065834,2.8660248698021538,63590,1602597239.783744,4321,0.16366811096668243,1.6135543584823608,2.2462522983551025,3.121985912322998,4.1833367347717285,5.286426544189453
,,155359.858506,2.6428639888763428,44419,1602597239.847563,vicon,object name,0.38226204007100617,1.0667119338266606,1.0,2.130635967393073,1.0,2.0,3.796681015146823,"1691181,","0.74,","0.59,","-0.71,","-5.55,","11.46,","15.98,","-17.25,","42.46,",-40.06,"1691191,","0.69,","0.59,","-0.73,","-9.63,","7.62,","30.18,","-19.20,","42.61,",-39.16,63605,1602597239.853771,1234,0.10568467213296528,1.4001774633036044,2.7333018301589997,0.9969885858446866,1.7576632337574996,2.9014320111253245,0.0468552409011902,1.7542561457256645,2.588736087689048,63597,1602597239.853771,4321,0.8571722507476807,1.2759473323822021,2.937504291534424,3.371556043624878,4.4127912521362305,5.217928409576416
,,155359.879025,2.6633832454681396,44421,1602597239.86756,vicon,object name,0.11979935690561516,1.6336323589495665,1.0,2.2670383787949007,1.0,2.0,3.3628644167408055,"1691201,","0.66,","0.62,","-0.69,","-22.20,","11.89,","53.23,","-19.65,","42.46,",-37.66,"1691211,","0.68,","0.67,","-0.68,","-42.74,","13.11,","84.33,","-19.80,","39.91,",-34.81,63607,1602597239.873741,1234,0.7072378251863639,1.1240404466287313,2.5367972546114372,0.25446584949513584,1.5290815300150171,2.8349582530606656,0.6663382759263989,1.32824765097329,2.0100867812849765,63599,1602597239.873741,4321,0.13641050457954407,1.4015001058578491,2.762009620666504,3.9698128700256348,4.651228427886963,5.176476001739502
,,155359.899559,2.68391752243042,44423,1602597239.887678,vicon,object name,0.05399655641045964,1.8201670168113009,1.0,2.871908491742255,1.0,2.0,3.255003972829056,"1691221,","0.53,","0.58,","-0.60,","-72.56,","10.30,","111.22,","-20.41,","39.61,",-32.26,"1691232,","0.60,","0.42,","-0.73,","-84.15,","-5.12,","111.22,","-20.26,","39.46,",-31.81,63609,1602597239.893775,1234,0.0623760723251745,1.971267839085093,2.652345320390662,0.24382290626625458,1.286230427954949,2.4465979947554697,0.8862156627561238,1.7218869666720589,2.080276089219308,63601,1602597239.893775,4321,0.9613791704177856,1.5384091138839722,2.2949905395507812,3.830015182495117,4.293036460876465,5.451874732971191
,,155359.919894,2.7042572498321533,44425,1602597239.907582,vicon,object name,0.9379269179753942,1.0843346075956402,1.0,2.9064507457821254,1.0,2.0,3.1970539203403288,"1691242,","0.66,","0.30,","-0.81,","-80.79,","-0.61,","86.59,","-20.56,","37.06,",-31.06,"1691252,","0.77,","0.33,","-0.70,","-55.43,","6.28,","35.91,","-20.41,","36.91,",-29.26,63611,1602597239.913774,1234,0.15237770366725645,1.2698741212361,2.6735393247557853,0.8258550236127774,1.7863716850001996,2.63113280604849,0.32349062150552965,1.1210800888748857,2.580386089165273,63603,1602597239.913774,4321,0.32984936237335205,1.2930563688278198,2.9964585304260254,3.1446752548217773,4.328210353851318,5.2118000984191895
,,155359.940221,2.724578619003296,44428,1602597239.937623,vicon,object name,0.3850443200855951,1.2433151795455921,1.0,2.0888591815574107,1.0,2.0,3.418008640324676,"1691262,","0.85,","0.40,","-0.74,","-31.04,","0.12,","-5.30,","-22.66,","36.01,",-30.01,"1691272,","0.72,","0.45,","-0.62,","-2.26,","1.83,","-15.91,","-22.81,","36.91,",-28.51,63613,1602597239.933843,1234,0.08171870903337453,1.1148049358574206,2.684642809893268,0.12736087874943536,1.5600003135707778,2.8051537119145653,0.1548042577854265,1.93240353882833,2.4737435035162068,63605,1602597239.933843,4321,0.3539939820766449,1.4307223558425903,2.6228907108306885,3.6550028324127197,4.37413215637207,5.660284996032715
,,155359.960563,2.7449209690093994,44430,1602597239.957562,vicon,object name,0.44787832539534744,1.3738936366939225,1.0,2.6584385943336324,1.0,2.0,3.9106821782328094,"1691283,","0.62,","0.59,","-0.58,","-8.84,","3.96,","-20.85,","-24.31,","36.46,",-25.81,"1691293,","0.58,","0.65,","-0.52,","-31.16,","1.28,","-13.41,","-22.81,","38.26,",-24.76,63615,1602597239.953728,1234,0.6758382378464045,1.1570912821075772,2.009725286439055,0.9158146564692666,1.5651054453280255,2.3858534712727932,0.9281158326526066,1.8342126457123742,2.072569953163733,63607,1602597239.953728,4321,0.7443103194236755,1.2440037727355957,2.97261643409729,3.0528838634490967,4.700966835021973,5.944201469421387
,,155359.981003,2.7653603553771973,44432,1602597239.977624,vicon,object name,0.4590420409495014,1.7324917784041276,1.0,2.573725258816508,1.0,2.0,3.4359544412847676,"1691303,","0.44,","0.64,","-0.55,","-27.32,","-15.43,","0.67,","-24.61,","40.36,",-22.06,"1691313,","0.28,","0.55,","-0.54,","-40.61,","-16.46,","7.80,","-23.11,","41.56,",-19.50,63617,1602597239.973774,1234,0.5150799868482073,1.7058210774561062,2.4343333124981084,0.3959772617059665,1.0612998146894819,2.499767846883242,0.2465679464520596,1.6993774562163089,2.6811325680534708,63609,1602597239.973774,4321,0.42508649826049805,1.3892247676849365,2.8173913955688477,3.5699462890625,4.402029037475586,5.481019973754883
,,155400.04804,2.832397699356079,44438,1602597240.37619,vicon,object name,0.9489958979172044,1.504923522296063,1.0,2.4530757894018045,1.0,2.0,3.7449252172442207,"1691370,","0.20,","0.61,","-0.67,","-67.07,","-12.93,","17.01,","-19.35,","36.46,",-9.15,"1691380,","0.08,","0.50,","-0.65,","-94.39,","5.61,","15.00,","-20.11,","33.76,",-12.60,63624,1602597240.43748,1234,0.4437461894397824,1.0928868710392259,2.98689574838491,0.6072044985664082,1.851676322119339,2.5825023560371854,0.7858302670703242,1.1342703839817232,2.3839329953648054,63616,1602597240.43748,4321,0.6033456921577454,1.6310231685638428,2.486469030380249,3.072890281677246,4.471705436706543,5.092252731323242
,,155400.068728,2.853093385696411,44440,1602597240.57576,vicon,object name,0.43866774955561694,1.2067380893701818,1.0,2.7643172178561897,1.0,2.0,3.2983476142026205,"1691390,","0.07,","0.51,","-0.75,","-110.06,","38.05,","-5.06,","-16.05,","30.76,",-16.20,"1691401,","0.19,","0.64,","-0.68,","-118.35,","81.10,","-16.46,","-13.50,","25.06,",-18.15,63626,1602597240.63832,1234,0.2538602841861446,1.3213726410465374,2.829113000597258,0.7491276128131952,1.8848074270427548,2.4140977941498,0.18042758048929264,1.1899397330249373,2.875680448920984,63618,1602597240.63832,4321,0.28240591287612915,1.9618079662322998,2.463346242904663,3.9299380779266357,4.686322212219238,5.859585762023926
,,155400.089145,2.8735039234161377,44442,1602597240.77648,vicon,object name,0.44670319673961667,1.5400099127167004,1.0,2.1339155502388003,1.0,2.0,3.7770608265297527,"1691411,","0.35,","0.80,","-0.53,","-116.95,","98.41,","-12.93,","-12.30,","24.61,",-21.01,"1691421,","0.44,","0.93,","-0.36,","-101.83,","85.79,","9.15,","-10.20,","23.86,",-25.21,63628,1602597240.83736,1234,0.6484309110470992,1.7101487559649726,2.331453501901546,0.2255041635561862,1.9801720440299289,2.9597876874942317,0.4575366223203907,1.6803908139806691,2.278440601025084,63620,1602597240.83736,4321,0.6883055567741394,1.8357247114181519,2.824321746826172,3.4233858585357666,4.283411979675293,5.634610176086426
,,155400.109732,2.894094228744507,44444,1602597240.97606,vicon,object name,0.31987306468118837,1.7231804408024873,1.0,2.054865649840019,1.0,2.0,3.2034356028183013,"1691431,","0.40,","0.92,","-0.40,","-100.85,","50.91,","39.33,","-9.60,","24.91,",-26.56,"1691442,","0.35,","0.85,","-0.39,","-105.24,","28.78,","57.07,","-7.95,","25.06,",-30.76,63630,1602597240.103793,1234,0.1537009109707702,1.7541330872216179,2.1523800780154896,0.02640779208962385,1.9973385384716718,2.212168113915884,0.04056720759377186,1.2076473179090308,2.9363006199702895,63622,1602597240.103793,4321,0.13801494240760803,1.9104976654052734,2.929436683654785,3.088674545288086,4.744030952453613,5.01283073425293
,,155400.130201,2.9145596027374268,44447,1602597240.127639,vicon,object name,0.626174821775988,1.8751960066208304,1.0,2.687432031871048,1.0,2.0,3.8577406500299887,"1691452,","0.33,","0.81,","-0.48,","-113.41,","19.15,","67.62,","-10.05,","25.06,",-31.81,"1691462,","0.29,","0.78,","-0.54,","-144.27,","30.18,","88.29,","-10.65,","24.91,",-30.16,63632,1602597240.123853,1234,0.24144056056627672,1.9806526366754862,2.3660264013087478,0.676175735359548,1.2368942901822506,2.9392210300569213,0.7425133306370143,1.2828844708047953,2.920177579917024,63624,1602597240.123853,4321,0.3053906261920929,1.3485718965530396,2.0165820121765137,3.3199565410614014,4.05064058303833,5.661830902099609
,,155400.150798,2.9351744651794434,44449,1602597240.147655,vicon,object name,0.890551005771097,1.5193898372512984,1.0,2.6876809886821915,1.0,2.0,3.9810425573583323,"1691472,","0.41,","0.65,","-0.53,","-183.84,","52.26,","101.95,","-13.05,","27.01,",-28.81,"1691483,","0.46,","0.43,","-0.66,","-242.44,","66.59,","132.56,","-13.50,","25.81,",-26.26,63634,1602597240.143746,1234,0.6211466748067539,1.1671123576348275,2.170595236701342,0.6145799257780554,1.5726668521689289,2.5622446088021595,0.6536756111865442,1.1461255152971734,2.319460851032484,63626,1602597240.143746,4321,0.9107774496078491,1.2716935873031616,2.9523446559906006,3.9916276931762695,4.847756862640381,5.756325721740723
,,155400.218867,3.0032248497009277,44455,1602597240.207566,vicon,object name,0.004040997588856676,1.5581659092291797,1.0,2.5535091971284953,1.0,2.0,3.6565203948469933,"1691493,","0.64,","0.27,","-0.73,","-338.90,","116.77,","129.27,","-15.00,","26.86,",-25.36,"1691551,","2.17,","-0.52,","-0.71,","-147.44,","149.57,","138.05,","-21.31,","35.26,",-16.80,63641,1602597240.213889,1234,0.1769932553289678,1.0633761733985274,2.8010140438982347,0.30504237794991607,1.5293315234467997,2.681119828121389,0.1671197517331814,1.9724338649378368,2.605586608838961,63633,1602597240.213889,4321,0.5873755812644958,1.2796679735183716,2.5291991233825684,3.218317747116089,4.833508491516113,5.190643787384033
